step	trial	trial_id	layout	uid	control	coordination	variableExplicabilite	time_elapsed	score	human_action_count	agent_action_count	agent_stuck_loop	hl_switch	agent_interact_count	human_interact_count	achieved_orders_len	bloc	trialuidQPT	median_interactioncount	median_time_elapsed	AtoH	HtoA	coll_tot	median_collisions	ContributionRelativeHuman	ContributionUtile	Min	Max	MMControlold	EfficacHuman	EfficacRobot	Coordinationbinary	Explicabilitebinary	InteracCoordExplic	InteractionbyActionUnit	TimeforInteraction	MoyHumanInteractByLayout	MoyAgentInteractByLayout	AgentinteractstandardLayout	HumanInteractStandardLayout	MoyHumanActionByLayout	MoyAgentActionByLayout	HumanActionStandarLayout	AgentActionStandardLayout	EfficaciteHumanLayout	MMEfficaciteHumanLayout	EfficaciteAgentLayout	MMEfficaciteAgentLayout	MoyTimeByLayout	TimeElapsedcontrolledforLayout	MinParticipant	MaxParticipant	MMControl	NbDeplacementBylayout	MincontrolLayout	MaxControlLayout	MoycontrolByLayout	MMControlLayout	ZscoreControlLayout	ControlByNbDeplacement	Z_coordination	Z_explicability	Z_time	Z_Deplacement	Efficacite(InteractionsDivByAction)	Z_Deplacement_Categ	Explained_dummy
2	1	60eedcc66b032ee0725f6eb9_2QPT1	recipe_trial2_2	60eedcc66b032ee0725f6eb9	1	Unforced_coordination	Explique	101,7113645	34	89	252	81	11	57	21	6	2	60eedcc66b032ee0725f6eb9_bloc_2_trial_1_cond_Explique	Low_contribution	Low_game	53	20	73	Lot_of_collisions	0,269230769	0,368421053	0	4	0,25	0,206466604	0,560409353	-0,5	0,5	-0,25	4,238095238	23,99931073	26,67708333	39,09375	17,90625	-5,677083333	170,1979167	164,9166667	-81,19791667	87,08333333	14,30275229	0,564801736	4,863292612	0,653859493	67,16231265	34,54905185	1	4	0	23	0	4	2,468085106	0,25	-1,468085106	0,043478261	-0,504279601	0,514265335	41,22283005	7,057061341	0,235955056	7,057061341	1
2	1	5cd56625e7f4580015c77130_2QPT1	recipe_trial2_1	5cd56625e7f4580015c77130	3	Unforced_coordination	Non-Explique	78,11900926	34	207	193	41	8	37	37	6	2	5cd56625e7f4580015c77130_bloc_2_trial_1_cond_Non-Explique	Large_contribution	Low_game	92	58	150	Lot_of_collisions	0,5	1	1	4	0,666666667	0,473636319	0,473636319	-0,5	-0,5	0,25	5,594594595	13,96330117	25,82022472	40,16853933	-3,168539326	11,17977528	210,1235955	177,6404494	-3,123595506	15,35955056	-0,279396985	0,551834886	-4,84751773	0,640147532	72,42477149	5,69423777	2	4	0,5	21	0	4	2,372093023	0,75	0,627906977	0,142857143	-0,504279601	-0,485734665	17,6304748	5,057061341	0,178743961	5,057061341	0
4	2	5c1a68ecb39cf30001b59956_4QPT2	coord_map4_0	5c1a68ecb39cf30001b59956	3	Forced_coordination	Non-Explique	46,83750582	33	134	110	46	16	35	45	6	4	5c1a68ecb39cf30001b59956_bloc_4_trial_2_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,5625	1,285714286	2	4	0,5	0,960768496	0,747264385	0,5	-0,5	-0,25	2,977777778	15,72901315	28,5483871	39,22580645	-4,225806452	16,4516129	112,3870968	116,7096774	21,61290323	-6,709677419	1,31372549	0,553251534	1,58778626	0,649234378	47,3723852	-0,534879384	2	4	0,5	7	0	4	2,836956522	0,75	0,163043478	0,428571429	0,495720399	-0,485734665	-13,65102864	-8,942938659	0,335820896	-8,942938659	0
2	2	5e8783b0fde5153fbd9dca43_2QPT2	recipe_trial2_2	5e8783b0fde5153fbd9dca43	3	Unforced_coordination	Non-Explique	63,11065054	34	136	152	64	14	41	31	6	2	5e8783b0fde5153fbd9dca43_bloc_2_trial_2_cond_Non-Explique	Large_contribution	Low_game	48	47	95	Lot_of_collisions	0,430555556	0,756097561	1	4	0,666666667	0,491200768	0,649652628	-0,5	-0,5	0,25	4,387096774	14,38551593	26,67708333	39,09375	1,90625	4,322916667	170,1979167	164,9166667	-34,19791667	-12,91666667	-7,910843373	0,545048793	-6,775956284	0,637424518	67,16231265	-4,051662115	1	4	0,666666667	23	0	4	2,468085106	0,75	0,531914894	0,130434783	-0,504279601	-0,485734665	2,622116084	7,057061341	0,227941176	7,057061341	0
1	1	5cac8aad785bb400156d3431_1QPT1	recipe_trial1_1	5cac8aad785bb400156d3431	4	Unforced_coordination	Non-Explique	83,21558309	34	168	204	48	6	31	29	6	1	5cac8aad785bb400156d3431_bloc_1_trial_1_cond_Non-Explique	Large_contribution	Low_game	65	40	105	Lot_of_collisions	0,483333333	0,935483871	1	4	1	0,348492421	0,372526381	-0,5	-0,5	0,25	5,793103448	14,3645947	25525	40,3125	-9,3125	3475	205,5625	175,4875	-37,5625	28,5125	-10,80935252	0,542471358	-3,061744966	0,642669098	71,56663706	11,64894602	1	4	1	21	0	4	2,506329114	1	1,493670886	0,19047619	-0,504279601	-0,485734665	22,72704863	5,057061341	0,172619048	5,057061341	0
2	2	61011e6bb314573c922e70c9_2QPT2	recipe_trial2_2	61011e6bb314573c922e70c9	4	Unforced_coordination	Explique	48,39402461	34	174	117	29	15	27	39	6	2	61011e6bb314573c922e70c9_bloc_2_trial_2_cond_Explique	Large_contribution	Fast_game	27	13	40	Few_collisions	0,590909091	1,444444444	1	4	1	0,805884617	0,55792012	-0,5	0,5	-0,25	4,461538462	10,84693655	26,67708333	39,09375	-12,09375	12,32291667	170,1979167	164,9166667	3,802083333	-47,91666667	0,308537616	0,552357694	3,962101637	0,652586983	67,16231265	-18,76828804	2	4	1	23	0	4	2,468085106	1	1,531914894	0,173913043	-0,504279601	0,514265335	-12,09450984	7,057061341	0,224137931	7,057061341	1
3	1	5e8783b0fde5153fbd9dca43_3QPT1	recipe_trial3_1	5e8783b0fde5153fbd9dca43	2	Unforced_coordination	Non-Explique	80,56130266	34	185	198	36	10	39	33	6	3	5e8783b0fde5153fbd9dca43_bloc_3_trial_1_cond_Non-Explique	Large_contribution	Low_game	61	59	120	Lot_of_collisions	0,458333333	0,846153846	1	4	0,333333333	0,409625948	0,484103393	-0,5	-0,5	0,25	5,606060606	14,37039453	27,30588235	39,35294118	-0,352941176	5,694117647	211,9647059	171,6470588	-26,96470588	26,35294118	-4,73553719	0,547872363	-74,66666667	0,541560764	70,27551673	10,28578593	1	4	0,333333333	21	0	4	2,494117647	0,5	-0,494117647	0,095238095	-0,504279601	-0,485734665	20,07276821	5,057061341	0,178378378	5,057061341	0
4	0	5b366ffa06f9f90001fb4f41_4QPT0	recipe_trial4_1	5b366ffa06f9f90001fb4f41	3	Unforced_coordination	Explique	75,28360128	34	157	183	21	4	26	27	6	4	5b366ffa06f9f90001fb4f41_bloc_4_trial_0_cond_Explique	Low_contribution	Low_game	68	63	131	Lot_of_collisions	0,509433962	1,038461538	1	4	0,666666667	0,358643842	0,345360737	-0,5	0,5	-0,25	5,814814815	12,94686137	26,91463415	38,93902439	-12,93902439	0,085365854	210	168,9390244	-53	14,06097561	-620,8571429	0	-1,08671065	0,645457906	69,02413615	6,25946513	1	4	0,666666667	21	0	4	2,56097561	0,75	0,43902439	0,142857143	-0,504279601	0,514265335	14,79506683	5,057061341	0,171974522	5,057061341	1
2	0	62ab2034b58fe149d144acf4_2QPT0	recipe_trial2_2	62ab2034b58fe149d144acf4	3	Unforced_coordination	Non-Explique	46,23004317	34	189	111	5	3	28	42	6	2	62ab2034b58fe149d144acf4_bloc_2_trial_0_cond_Non-Explique	Large_contribution	Fast_game	14	14	28	Few_collisions	0,6	1,5	1	3	1	0,908500125	0,60566675	-0,5	-0,5	0,25	4,5	10,27334293	26,67708333	39,09375	-11,09375	15,32291667	170,1979167	164,9166667	18,80208333	-53,91666667	1,227056424	0,553174466	4,860093897	0,653854976	67,16231265	-20,93226948	1	3	1	23	0	4	2,468085106	0,75	0,531914894	0,130434783	-0,504279601	-0,485734665	-14,25849128	7,057061341	0,222222222	7,057061341	0
1	2	60ddfb3db6a71ad9ba75e387_1QPT2	recipe_trial1_1	60ddfb3db6a71ad9ba75e387	3	Unforced_coordination	Non-Explique	82,74871111	34	155	203	77	14	40	26	6	1	60ddfb3db6a71ad9ba75e387_bloc_1_trial_2_cond_Non-Explique	Low_contribution	Low_game	82	71	153	Lot_of_collisions	0,393939394	0,65	3	4	0	0,31420429	0,483391215	-0,5	-0,5	0,25	5,961538462	13,88042896	25525	40,3125	-0,3125	475	205,5625	175,4875	-50,5625	27,5125	-106,4473684	0,457427391	-88,04	0,52267721	71,56663706	11,18207405	3	4	0	21	0	4	2,506329114	0,75	0,493670886	0,142857143	-0,504279601	-0,485734665	22,26017665	5,057061341	0,167741935	5,057061341	0
4	2	5e8783b0fde5153fbd9dca43_4QPT2	recipe_trial4_1	5e8783b0fde5153fbd9dca43	2	Unforced_coordination	Non-Explique	84,87242937	34	205	210	48	14	40	37	6	4	5e8783b0fde5153fbd9dca43_bloc_4_trial_2_cond_Non-Explique	Large_contribution	Low_game	43	48	91	Lot_of_collisions	0,480519481	925	1	4	0,333333333	0,435948402	0,47129557	-0,5	-0,5	0,25	5,540540541	15,31843847	26,91463415	38,93902439	1,06097561	10,08536585	210	168,9390244	-5	41,06097561	-0,495767836	0,551642483	38,70114943	0,701639578	69,02413615	15,84829322	1	4	0,333333333	21	0	4	2,56097561	0,5	-0,56097561	0,095238095	-0,504279601	-0,485734665	24,38389492	5,057061341	0,180487805	5,057061341	0
1	1	603e2822880ceee0b88f55ff_1QPT1	recipe_trial1_2	603e2822880ceee0b88f55ff	3	Unforced_coordination	Explique	54,37724662	34	140	132	26	9	30	31	6	1	603e2822880ceee0b88f55ff_bloc_1_trial_1_cond_Explique	Large_contribution	Fast_game	34	3	37	Few_collisions	0,508196721	1,033333333	1	4	0,666666667	0,570091388	0,551701343	-0,5	0,5	-0,25	4,516129032	12,04067604	25,78409091	40,43181818	-10,43181818	5,215909091	167,9545455	165125	-27,95454545	-33125	-5,359477124	0,547317538	3,175381264	0,65147611	67,77601852	-13,39877191	1	4	0,666666667	23	0	4	2,431818182	0,75	0,568181818	0,130434783	-0,504279601	0,514265335	-6,111287837	7,057061341	0,221428571	7,057061341	1
3	2	5a60a51863394a0001552447_3QPT2	recipe_trial3_2	5a60a51863394a0001552447	2	Unforced_coordination	Explique	58,98457956	34	199	144	59	12	27	45	6	3	5a60a51863394a0001552447_bloc_3_trial_2_cond_Explique	Large_contribution	Fast_game	54	31	85	Lot_of_collisions	625	1,666666667	2	3	0	0,762911261	0,457746757	-0,5	0,5	-0,25	4,422222222	13,33822151	26,60638298	38,60638298	-11,60638298	18,39361702	164,393617	161,8085106	34,60638298	-17,80851064	1,881434355	0,553756357	1,534372136	0,649158955	66,16903526	-7,184455693	2	3	0	23	0	4	2,489130435	0,5	-0,489130435	0,086956522	-0,504279601	0,514265335	-1,503954892	7,057061341	0,226130653	7,057061341	1
2	3	5cf9179b8c98dc0001d5a431_2QPT3	recipe_trial2_2	5cf9179b8c98dc0001d5a431	2	Unforced_coordination	Non-Explique	57,38508964	34	110	142	75	18	33	25	6	2	5cf9179b8c98dc0001d5a431_bloc_2_trial_3_cond_Non-Explique	Low_contribution	Fast_game	17	10	27	Few_collisions	0,431034483	0,757575758	1	4	0,333333333	0,435653236	0,575062272	-0,5	-0,5	0,25	4,4	13,04206583	26,67708333	39,09375	-6,09375	-1,677083333	170,1979167	164,9166667	-60,19791667	-22,91666667	35,89440994	0,584001635	3,760683761	0,652302575	67,16231265	-9,777223019	1	4	0,333333333	23	0	4	2,468085106	0,5	-0,468085106	0,086956522	-0,504279601	-0,485734665	-3,103444819	7,057061341	0,227272727	7,057061341	0
2	0	627eb5d958fb0ab3c9a3a8c3_2QPT0	recipe_trial2_1	627eb5d958fb0ab3c9a3a8c3	1	Unforced_coordination	Explique	75,65443587	34	154	186	23	5	43	25	6	2	627eb5d958fb0ab3c9a3a8c3_bloc_2_trial_0_cond_Explique	Low_contribution	Low_game	71	34	105	Lot_of_collisions	0,367647059	0,581395349	1	3	0	0,33044989	0,568373811	-0,5	0,5	-0,25	6,16	12,28156427	25,82022472	40,16853933	2,831460674	-0,820224719	210,1235955	177,6404494	-56,12359551	8,359550562	68,42465753	0,61292843	2,952380952	0,651161227	72,42477149	3,229664387	1	3	0	21	0	4	2,372093023	0,25	-1,372093023	0,047619048	-0,504279601	0,514265335	15,16590142	5,057061341	0,162337662	5,057061341	1
2	3	5fae9fb7468d8e07d3163fb1_2QPT3	recipe_trial2_2	5fae9fb7468d8e07d3163fb1	3	Unforced_coordination	Non-Explique	56,44319153	34	129	139	68	17	28	29	6	2	5fae9fb7468d8e07d3163fb1_bloc_2_trial_3_cond_Non-Explique	Large_contribution	Fast_game	23	24	47	Few_collisions	0,50877193	1,035714286	1	4	0,666666667	0,513790932	0,496074004	-0,5	-0,5	0,25	4,448275862	12,68877949	26,67708333	39,09375	-11,09375	2,322916667	170,1979167	164,9166667	-41,19791667	-25,91666667	-17,73542601	0,536312502	2,336150235	0,65029109	67,16231265	-10,71912113	1	4	0,666666667	23	0	4	2,468085106	0,75	0,531914894	0,130434783	-0,504279601	-0,485734665	-4,045342927	7,057061341	0,224806202	7,057061341	0
1	0	5e8783b0fde5153fbd9dca43_1QPT0	recipe_trial1_2	5e8783b0fde5153fbd9dca43	3	Unforced_coordination	Non-Explique	81,64009023	34	146	201	27	5	45	32	6	1	5e8783b0fde5153fbd9dca43_bloc_1_trial_0_cond_Non-Explique	Large_contribution	Low_game	17	10	27	Few_collisions	0,415584416	0,711111111	1	4	0,666666667	0,39196429	0,551199783	-0,5	-0,5	0,25	4,5625	17,89371841	25,78409091	40,43181818	4,568181818	6,215909091	167,9545455	165125	-21,95454545	35875	-3,531992687	0,548942588	7,853233831	0,658081381	67,77601852	13,8640717	1	4	0,666666667	23	0	4	2,431818182	0,75	0,568181818	0,130434783	-0,504279601	-0,485734665	21,15155577	7,057061341	0,219178082	7,057061341	0
3	3	61504421b1d00ff398117e34_3QPT3	recipe_trial3_1	61504421b1d00ff398117e34	2	Unforced_coordination	Non-Explique	80,97716451	34	164	200	89	20	33	28	6	3	61504421b1d00ff398117e34_bloc_3_trial_3_cond_Non-Explique	Large_contribution	Low_game	64	24	88	Lot_of_collisions	0,459016393	0,848484848	2	4	0	0,345776494	0,407522296	-0,5	-0,5	0,25	5,857142857	13,82536955	27,30588235	39,35294118	-6,352941176	0,694117647	211,9647059	171,6470588	-47,96470588	28,35294118	-69,10169492	0,490636196	-4,462962963	0,640690535	70,27551673	10,70164777	2	4	0	21	0	4	2,494117647	0,5	-0,494117647	0,095238095	-0,504279601	-0,485734665	20,48863005	5,057061341	0,170731707	5,057061341	0
1	1	5f14d356e2a4060dd2ddaa35_1QPT1	recipe_trial1_2	5f14d356e2a4060dd2ddaa35	2	Unforced_coordination	Non-Explique	46,77433372	34	177	115	19	6	28	38	6	1	5f14d356e2a4060dd2ddaa35_bloc_1_trial_1_cond_Non-Explique	Large_contribution	Fast_game	11	4	15	Few_collisions	0,575757576	1,357142857	1	4	0,333333333	0,812411359	0,598618896	-0,5	-0,5	0,25	4,657894737	10,04194735	25,78409091	40,43181818	-12,43181818	12,21590909	167,9545455	165125	9,045454545	-50125	0,740465116	0,552741775	4,031992687	0,652685672	67,77601852	-21,00168481	1	4	0,333333333	23	0	4	2,431818182	0,5	-0,431818182	0,086956522	-0,504279601	-0,485734665	-13,71420074	7,057061341	0,214689266	7,057061341	0
2	2	5a60a51863394a0001552447_2QPT2	coord_map2_0	5a60a51863394a0001552447	2	Forced_coordination	Explique	52,41482639	33	144	129	57	17	42	45	6	2	5a60a51863394a0001552447_bloc_2_trial_2_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,517241379	1,071428571	2	3	0	0,858535706	0,801299993	0,5	0,5	0,25	3,2	16,37963325	28,49450549	40,43956044	1,56043956	16,50549451	112,7252747	117,7692308	31,27472527	11,23076923	1,894806924	0,553768248	7,197183099	0,657155017	48,11538845	4,299437943	2	3	0	7	1	4	2,863636364	0,333333333	-0,863636364	0,285714286	0,495720399	0,514265335	-8,073708062	-8,942938659	0,3125	-8,942938659	1
2	3	603e2822880ceee0b88f55ff_2QPT3	recipe_trial2_1	603e2822880ceee0b88f55ff	1	Unforced_coordination	Explique	75,22366214	34	142	182	65	17	32	22	6	2	603e2822880ceee0b88f55ff_bloc_2_trial_3_cond_Explique	Low_contribution	Low_game	43	52	95	Lot_of_collisions	0,407407407	0,6875	1	4	0	0,292461167	0,425398061	-0,5	0,5	-0,25	6,454545455	11,65437019	25,82022472	40,16853933	-8,168539326	-3,820224719	210,1235955	177,6404494	-68,12359551	4,359550562	17,83235294	0,567940354	-0,533700138	0,646238774	72,42477149	2,798890652	1	4	0	21	0	4	2,372093023	0,25	-1,372093023	0,047619048	-0,504279601	0,514265335	14,73512768	5,057061341	0,154929577	5,057061341	1
4	3	60f43127b2b2e32120869426_4QPT3	coord_map4_0	60f43127b2b2e32120869426	4	Forced_coordination	Non-Explique	40,57637954	33	124	100	60	18	37	41	6	4	60f43127b2b2e32120869426_bloc_4_trial_3_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,525641026	1,108108108	3	4	1	1,010440075	0,911860556	0,5	-0,5	-0,25	3,024390244	13,41638356	28,5483871	39,22580645	-2,225806452	12,4516129	112,3870968	116,7096774	11,61290323	-16,70967742	0,932642487	0,552912665	7,507246377	0,657592836	47,3723852	-6,796005664	3	4	1	7	0	4	2,836956522	1	1,163043478	0,571428571	0,495720399	-0,485734665	-19,91215492	-8,942938659	0,330645161	-8,942938659	0
3	2	627eb5d958fb0ab3c9a3a8c3_3QPT2	recipe_trial3_1	627eb5d958fb0ab3c9a3a8c3	3	Unforced_coordination	Explique	68,24684453	34	176	166	54	15	39	30	6	3	627eb5d958fb0ab3c9a3a8c3_bloc_3_trial_2_cond_Explique	Large_contribution	Low_game	27	15	42	Few_collisions	0,434782609	0,769230769	1	3	1	0,439580763	0,571454992	-0,5	0,5	-0,25	5,866666667	11,63298486	27,30588235	39,35294118	-0,352941176	2,694117647	211,9647059	171,6470588	-35,96470588	-5,647058824	-13,34934498	0,540212727	16	0,669584863	70,27551673	-2,028672204	1	3	1	21	0	4	2,494117647	0,75	0,505882353	0,142857143	-0,504279601	0,514265335	7,758310075	5,057061341	0,170454545	5,057061341	1
2	2	60ddfb3db6a71ad9ba75e387_2QPT2	coord_map2_0	60ddfb3db6a71ad9ba75e387	4	Forced_coordination	Non-Explique	58,00385475	33	136	143	69	14	46	43	6	2	60ddfb3db6a71ad9ba75e387_bloc_2_trial_2_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,483146067	0,934782609	3	4	1	0,741330041	0,793050741	0,5	-0,5	-0,25	3,162790698	18,33945408	28,49450549	40,43956044	5,56043956	14,50549451	112,7252747	117,7692308	23,27472527	25,23076923	1,604545455	0,55351014	4,537549407	0,653399533	48,11538845	9,888466301	3	4	1	7	1	4	2,863636364	1	1,136363636	0,571428571	0,495720399	-0,485734665	-2,484679703	-8,942938659	0,316176471	-8,942938659	0
1	2	5f14d356e2a4060dd2ddaa35_1QPT2	recipe_trial1_1	5f14d356e2a4060dd2ddaa35	2	Unforced_coordination	Non-Explique	64,08406472	34	209	156	33	10	37	36	6	1	5f14d356e2a4060dd2ddaa35_bloc_1_trial_2_cond_Non-Explique	Large_contribution	Low_game	18	41	59	Few_collisions	0,493150685	0,972972973	1	4	0,333333333	0,561762119	0,577366622	-0,5	-0,5	0,25	5,805555556	11,03840349	25525	40,3125	-3,3125	10475	205,5625	175,4875	3,4375	-19,4875	0,328162291	0,552375144	5,883018868	0,655299377	71,56663706	-7,482572341	1	4	0,333333333	21	0	4	2,506329114	0,5	-0,506329114	0,095238095	-0,504279601	-0,485734665	3,595530267	5,057061341	0,172248804	5,057061341	0
3	0	5e8783b0fde5153fbd9dca43_3QPT0	recipe_trial3_2	5e8783b0fde5153fbd9dca43	3	Unforced_coordination	Non-Explique	62,28025293	34	133	152	18	5	37	30	6	3	5e8783b0fde5153fbd9dca43_bloc_3_trial_0_cond_Non-Explique	Large_contribution	Low_game	24	15	39	Few_collisions	0,447761194	0,810810811	1	4	0,666666667	0,481693612	0,594088788	-0,5	-0,5	0,25	4,433333333	14,04817735	26,60638298	38,60638298	-1,606382979	3,393617021	164,393617	161,8085106	-31,39361702	-9,808510638	-9,250783699	0,543857281	6,105960265	0,655614177	66,16903526	-3,888782322	1	4	0,666666667	23	0	4	2,489130435	0,75	0,510869565	0,130434783	-0,504279601	-0,485734665	1,791718479	7,057061341	0,22556391	7,057061341	0
1	1	60ceab9344ca679de3297af5_1QPT1	recipe_trial1_2	60ceab9344ca679de3297af5	1	Unforced_coordination	Explique	65,72966456	34	106	160	40	10	42	23	6	1	60ceab9344ca679de3297af5_bloc_1_trial_1_cond_Explique	Low_contribution	Low_game	13	7	20	Few_collisions	0,353846154	0,547619048	0	3	0,333333333	0,34991811	0,638980897	-0,5	0,5	-0,25	4,608695652	14,26209703	25,78409091	40,43181818	1,568181818	-2,784090909	167,9545455	165125	-61,95454545	-5125	22,25306122	0,57187137	-3,268115942	0,642377696	67,77601852	-2,046353961	0	3	0,333333333	23	0	4	2,431818182	0,25	-1,431818182	0,043478261	-0,504279601	0,514265335	5,241130109	7,057061341	0,216981132	7,057061341	1
3	0	5f14d356e2a4060dd2ddaa35_3QPT0	coord_map3_0	5f14d356e2a4060dd2ddaa35	4	Forced_coordination	Non-Explique	34,94867134	33	120	87	11	2	29	40	6	3	5f14d356e2a4060dd2ddaa35_bloc_3_trial_0_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,579710145	1,379310345	1	4	1	1,144535642	0,829788341	0,5	-0,5	-0,25	3	11,64955711	29,07608696	39,20652174	-10,20652174	10,92391304	113,7282609	116,6521739	6,27173913	-29,65217391	0,574129353	0,552593865	2,905218317	0,651094632	47,38887877	-12,44020743	1	4	1	7	0	4	3,011111111	1	0,988888889	0,571428571	0,495720399	-0,485734665	-25,53986311	-8,942938659	0,333333333	-8,942938659	0
4	2	60f06a479c4f3ec0a536d40a_4QPT2	recipe_trial4_2	60f06a479c4f3ec0a536d40a	2	Unforced_coordination	Non-Explique	52,4968245	34	137	128	47	11	21	31	6	4	60f06a479c4f3ec0a536d40a_bloc_4_trial_2_cond_Non-Explique	Large_contribution	Fast_game	25	15	40	Few_collisions	0,596153846	1,476190476	1	4	0,333333333	0,590511908	0,400024196	-0,5	-0,5	0,25	4,419354839	11,8788435	29,25	36,30434783	-15,30434783	1,75	176,3043478	161,5217391	-39,30434783	-33,52173913	-22,45962733	0,532111612	2,190340909	0,650085203	65,27233323	-12,77550872	1	4	0,333333333	23	0	4	2,280898876	0,5	-0,280898876	0,086956522	-0,504279601	-0,485734665	-7,991709952	7,057061341	0,226277372	7,057061341	0
2	3	5eed37c13661d91555c38308_2QPT3	recipe_trial2_1	5eed37c13661d91555c38308	2	Unforced_coordination	Explique	60,01857877	34	188	148	56	15	34	31	6	2	5eed37c13661d91555c38308_bloc_2_trial_3_cond_Explique	Large_contribution	Fast_game	45	49	94	Lot_of_collisions	0,476923077	0,911764706	0	4	0,5	0,516506732	0,566491255	-0,5	0,5	-0,25	6,064516129	9,896680541	25,82022472	40,16853933	-6,168539326	5,179775281	210,1235955	177,6404494	-22,12359551	-29,64044944	-4,271149675	0,548285309	4,805100182	0,653777323	72,42477149	-12,40619272	0	4	0,5	21	0	4	2,372093023	0,5	-0,372093023	0,095238095	-0,504279601	0,514265335	-0,469955687	5,057061341	0,164893617	5,057061341	1
2	2	5e61406a4c89e6037df81373_2QPT2	recipe_trial2_1	5e61406a4c89e6037df81373	1	Unforced_coordination	Explique	82,58737803	34	188	201	59	14	35	31	6	2	5e61406a4c89e6037df81373_bloc_2_trial_2_cond_Explique	Large_contribution	Low_game	61	31	92	Lot_of_collisions	0,46969697	0,885714286	0	3	0,333333333	0,375360022	0,423793573	-0,5	0,5	-0,25	6,064516129	13,61813148	25,82022472	40,16853933	-5,168539326	5,179775281	210,1235955	177,6404494	-22,12359551	23,35955056	-4,271149675	0,548285309	-4,519565217	0,640610611	72,42477149	10,16260654	0	3	0,333333333	21	0	4	2,372093023	0,25	-1,372093023	0,047619048	-0,504279601	0,514265335	22,09884357	5,057061341	0,164893617	5,057061341	1
1	0	5f14d356e2a4060dd2ddaa35_1QPT0	coord_map1_0	5f14d356e2a4060dd2ddaa35	3	Forced_coordination	Non-Explique	36,5609448	33	117	90	12	3	28	38	6	1	5f14d356e2a4060dd2ddaa35_bloc_1_trial_0_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,575757576	1,357142857	1	4	0,666666667	1,039360449	0,765844541	0,5	-0,5	-0,25	3,078947368	11,87449489	27,47826087	43,44565217	-15,44565217	10,52173913	111,9456522	127,3478261	5,054347826	-37,34782609	0,480371901	0,552510493	2,418015482	0,650406687	52,19263589	-15,63169109	1	4	0,666666667	7	1	4	2,833333333	0,666666667	0,166666667	0,428571429	0,495720399	-0,485734665	-23,92758966	-8,942938659	0,324786325	-8,942938659	0
3	1	627eb5d958fb0ab3c9a3a8c3_3QPT1	recipe_trial3_2	627eb5d958fb0ab3c9a3a8c3	3	Unforced_coordination	Explique	62,59547567	34	109	151	38	10	35	25	6	3	627eb5d958fb0ab3c9a3a8c3_bloc_3_trial_1_cond_Explique	Low_contribution	Low_game	23	10	33	Few_collisions	0,416666667	0,714285714	1	3	1	0,399389888	0,559145843	-0,5	0,5	-0,25	4,36	14,35676048	26,60638298	38,60638298	-3,606382979	-1,606382979	164,393617	161,8085106	-55,39361702	-10,80851064	34,48344371	0,582746965	2,997050147	0,651224301	66,16903526	-3,573559582	1	3	1	23	0	4	2,489130435	0,75	0,510869565	0,130434783	-0,504279601	0,514265335	2,106941219	7,057061341	0,229357798	7,057061341	1
